file,sample,number_reads
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1106.r1.fq.gz,COPE-1106,4003603
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1107.r1.fq.gz,COPE-1107,2311220
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1108.r1.fq.gz,COPE-1108,6957980
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1109.r1.fq.gz,COPE-1109,229407
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1110.r1.fq.gz,COPE-1110,3449880
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1111.r1.fq.gz,COPE-1111,2465076
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1112.r1.fq.gz,COPE-1112,1874267
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1113.r1.fq.gz,COPE-1113,211397
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1114.r1.fq.gz,COPE-1114,1567800
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1115.r1.fq.gz,COPE-1115,5728368
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1116.r1.fq.gz,COPE-1116,2713660
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1117.r1.fq.gz,COPE-1117,2952541
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1118.r1.fq.gz,COPE-1118,629734
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1119.r1.fq.gz,COPE-1119,4543886
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1120.r1.fq.gz,COPE-1120,350072
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1121.r1.fq.gz,COPE-1121,5335919
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1122.r1.fq.gz,COPE-1122,2381430
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1123.r1.fq.gz,COPE-1123,605124
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1124.r1.fq.gz,COPE-1124,519124
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1125.r1.fq.gz,COPE-1125,2824598
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1126.r1.fq.gz,COPE-1126,7177482
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1127.r1.fq.gz,COPE-1127,786226
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1128.r1.fq.gz,COPE-1128,5093201
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1129.r1.fq.gz,COPE-1129,476918
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1130.r1.fq.gz,COPE-1130,606427
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1131.r1.fq.gz,COPE-1131,3120915
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1132.r1.fq.gz,COPE-1132,1678497
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1133.r1.fq.gz,COPE-1133,1630
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1134.r1.fq.gz,COPE-1134,191585
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1135.r1.fq.gz,COPE-1135,1967131
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1136.r1.fq.gz,COPE-1136,4314126
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1137.r1.fq.gz,COPE-1137,479460
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1138.r1.fq.gz,COPE-1138,5720985
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1139.r1.fq.gz,COPE-1139,2173553
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1140.r1.fq.gz,COPE-1140,1706900
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1141.r1.fq.gz,COPE-1141,1794356
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1142.r1.fq.gz,COPE-1142,2884520
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1143.r1.fq.gz,COPE-1143,1683949
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1144.r1.fq.gz,COPE-1144,1350071
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1145.r1.fq.gz,COPE-1145,2564687
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1146.r1.fq.gz,COPE-1146,6210003
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1147.r1.fq.gz,COPE-1147,37044
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1148.r1.fq.gz,COPE-1148,1530813
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1149.r1.fq.gz,COPE-1149,1359146
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1150.r1.fq.gz,COPE-1150,497900
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1151.r1.fq.gz,COPE-1151,200636
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1152.r1.fq.gz,COPE-1152,3195547
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1153.r1.fq.gz,COPE-1153,368737
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1154.r1.fq.gz,COPE-1154,5153801
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1155.r1.fq.gz,COPE-1155,1259001
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1156.r1.fq.gz,COPE-1156,2886157
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1157.r1.fq.gz,COPE-1157,971827
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1158.r1.fq.gz,COPE-1158,45107
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1159.r1.fq.gz,COPE-1159,4907391
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1160.r1.fq.gz,COPE-1160,4624581
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1161.r1.fq.gz,COPE-1161,6451629
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1162.r1.fq.gz,COPE-1162,235869
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1163.r1.fq.gz,COPE-1163,174283
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1164.r1.fq.gz,COPE-1164,58350
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1165.r1.fq.gz,COPE-1165,248296
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1166.r1.fq.gz,COPE-1166,2067504
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1167.r1.fq.gz,COPE-1167,5082596
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1168.r1.fq.gz,COPE-1168,2976148
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1169.r1.fq.gz,COPE-1169,7729682
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1170.r1.fq.gz,COPE-1170,892265
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1171.r1.fq.gz,COPE-1171,1842255
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1172.r1.fq.gz,COPE-1172,3186848
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1173.r1.fq.gz,COPE-1173,4496931
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1174.r1.fq.gz,COPE-1174,3748706
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1175.r1.fq.gz,COPE-1175,414289
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1176.r1.fq.gz,COPE-1176,1099291
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1177.r1.fq.gz,COPE-1177,572886
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1178.r1.fq.gz,COPE-1178,7299824
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1179.r1.fq.gz,COPE-1179,2593814
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1180.r1.fq.gz,COPE-1180,530326
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1181.r1.fq.gz,COPE-1181,62416
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1182.r1.fq.gz,COPE-1182,664818
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1183.r1.fq.gz,COPE-1183,1402954
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1184.r1.fq.gz,COPE-1184,2835536
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1185.r1.fq.gz,COPE-1185,4029612
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1186.r1.fq.gz,COPE-1186,2928152
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1187.r1.fq.gz,COPE-1187,253544
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1188.r1.fq.gz,COPE-1188,8011242
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1189.r1.fq.gz,COPE-1189,495010
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1190.r1.fq.gz,COPE-1190,795055
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1191.r1.fq.gz,COPE-1191,935415
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1192.r1.fq.gz,COPE-1192,35661
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1193.r1.fq.gz,COPE-1193,958616
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1194.r1.fq.gz,COPE-1194,6491901
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1195.r1.fq.gz,COPE-1195,465162
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1196.r1.fq.gz,COPE-1196,3099015
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1197.r1.fq.gz,COPE-1197,2579847
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1198.r1.fq.gz,COPE-1198,417867
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1199.r1.fq.gz,COPE-1199,5560834
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1200.r1.fq.gz,COPE-1200,416483
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1201.r1.fq.gz,COPE-1201,1326634
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1202.r1.fq.gz,COPE-1202,1743721
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1203.r1.fq.gz,COPE-1203,2662340
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1204.r1.fq.gz,COPE-1204,192048
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1205.r1.fq.gz,COPE-1205,1861373
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1206.r1.fq.gz,COPE-1206,1641851
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1207.r1.fq.gz,COPE-1207,4837161
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1208.r1.fq.gz,COPE-1208,1652359
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1209.r1.fq.gz,COPE-1209,1156331
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1210.r1.fq.gz,COPE-1210,3431385
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1211.r1.fq.gz,COPE-1211,5834462
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1212.r1.fq.gz,COPE-1212,636837
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1213.r1.fq.gz,COPE-1213,349168
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1214.r1.fq.gz,COPE-1214,362096
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1215.r1.fq.gz,COPE-1215,258046
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1216.r1.fq.gz,COPE-1216,961422
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1217.r1.fq.gz,COPE-1217,687945
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1218.r1.fq.gz,COPE-1218,273085
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1219.r1.fq.gz,COPE-1219,2058862
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1220.r1.fq.gz,COPE-1220,207461
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1221.r1.fq.gz,COPE-1221,3868656
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1222.r1.fq.gz,COPE-1222,959254
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1223.r1.fq.gz,COPE-1223,907016
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1224.r1.fq.gz,COPE-1224,2138160
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1225.r1.fq.gz,COPE-1225,660939
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1226.r1.fq.gz,COPE-1226,3105079
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1227.r1.fq.gz,COPE-1227,2393053
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1228.r1.fq.gz,COPE-1228,464464
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1229.r1.fq.gz,COPE-1229,33202905
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1230.r1.fq.gz,COPE-1230,4171121
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1231.r1.fq.gz,COPE-1231,7716920
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1232.r1.fq.gz,COPE-1232,1703732
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1233.r1.fq.gz,COPE-1233,2420201
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1234.r1.fq.gz,COPE-1234,17314751
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1235.r1.fq.gz,COPE-1235,1737849
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1236.r1.fq.gz,COPE-1236,1010762
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1237.r1.fq.gz,COPE-1237,1453676
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1238.r1.fq.gz,COPE-1238,5623743
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1239.r1.fq.gz,COPE-1239,25735
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1240.r1.fq.gz,COPE-1240,1387794
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1241.r1.fq.gz,COPE-1241,2958589
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1242.r1.fq.gz,COPE-1242,221574
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1243.r1.fq.gz,COPE-1243,2204114
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1244.r1.fq.gz,COPE-1244,29462
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1245.r1.fq.gz,COPE-1245,3715663
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1246.r1.fq.gz,COPE-1246,878643
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1247.r1.fq.gz,COPE-1247,19636
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1248.r1.fq.gz,COPE-1248,2771594
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1249.r1.fq.gz,COPE-1249,949041
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1250.r1.fq.gz,COPE-1250,81173
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1251.r1.fq.gz,COPE-1251,2622222
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1252.r1.fq.gz,COPE-1252,2399185
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1253.r1.fq.gz,COPE-1253,3327266
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1254.r1.fq.gz,COPE-1254,2466183
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1255.r1.fq.gz,COPE-1255,416587
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1256.r1.fq.gz,COPE-1256,4715287
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1257.r1.fq.gz,COPE-1257,1301275
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1258.r1.fq.gz,COPE-1258,284731
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1259.r1.fq.gz,COPE-1259,3315574
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1260.r1.fq.gz,COPE-1260,295470
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1261.r1.fq.gz,COPE-1261,8224240
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1262.r1.fq.gz,COPE-1262,4811
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1263.r1.fq.gz,COPE-1263,284235
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1264.r1.fq.gz,COPE-1264,2098595
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1265.r1.fq.gz,COPE-1265,812958
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1/COPE-1266.r1.fq.gz,COPE-1266,834632
