Sample	Protists_1k	Human	Bacteria_24k	Bird	Fungi_RefSeq_release	Coral	Plant	Viruses	Vectors	Multiple Genomes	No hits
COPE-1106.fp2_r2_screen	9993.0	24922.0	593.0	3237.0	2304.0	98.0	76.0	21.0	0.0	103762.0	3774068.0
COPE-1107.fp2_r1_screen	4415.0	665.0	107.0	151.0	353.0	286.0	76.0	3.0	0.0	12792.0	2251925.0
COPE-1107.fp2_r2_screen	5583.0	2181.0	78.0	396.0	520.0	55.0	35.0	8.0	0.0	14079.0	2247838.0
COPE-1108.fp2_r1_screen	18477.0	1949.0	825.0	586.0	1462.0	303.0	369.0	31.0	1.0	34764.0	6696017.0
COPE-1108.fp2_r2_screen	18854.0	5402.0	830.0	1713.0	2172.0	510.0	70.0	3.0	0.0	29889.0	6695341.0
COPE-1109.fp2_r1_screen	421.0	101.0	7.0	26.0	33.0	6.0	4.0	0.0	0.0	1515.0	222622.0
COPE-1109.fp2_r2_screen	617.0	727.0	26.0	99.0	186.0	13.0	6.0	0.0	0.0	4731.0	218330.0
COPE-1110.fp2_r1_screen	7378.0	673.0	285.0	365.0	265.0	590.0	108.0	4.0	0.0	15979.0	3348876.0
COPE-1110.fp2_r2_screen	7783.0	3129.0	565.0	1186.0	993.0	442.0	43.0	11.0	0.0	22631.0	3337740.0
COPE-1111.fp2_r1_screen	4311.0	650.0	147.0	268.0	155.0	56.0	103.0	2.0	0.0	17865.0	2355885.0
COPE-1111.fp2_r2_screen	7534.0	2162.0	978.0	1061.0	833.0	254.0	81.0	2.0	0.0	16839.0	2349698.0
COPE-1112.fp2_r1_screen	3157.0	413.0	177.0	216.0	502.0	183.0	102.0	7.0	0.0	11942.0	1778792.0
COPE-1112.fp2_r2_screen	5349.0	1222.0	588.0	767.0	373.0	258.0	12.0	1.0	0.0	9385.0	1777536.0
COPE-1113.fp2_r1_screen	210.0	75.0	52.0	30.0	52.0	0.0	2.0	2.0	0.0	3136.0	197459.0
COPE-1113.fp2_r2_screen	797.0	432.0	213.0	116.0	41.0	16.0	1.0	13.0	0.0	3397.0	195992.0
COPE-1114.fp2_r1_screen	3482.0	738.0	170.0	432.0	240.0	58.0	152.0	10.0	0.0	13801.0	1483504.0
COPE-1114.fp2_r2_screen	4588.0	1605.0	609.0	1001.0	455.0	243.0	39.0	3.0	0.0	11742.0	1482302.0
COPE-1115.fp2_r1_screen	11421.0	1381.0	355.0	874.0	852.0	850.0	481.0	20.0	1.0	37182.0	5569421.0
COPE-1115.fp2_r2_screen	14585.0	3037.0	358.0	2045.0	805.0	235.0	168.0	353.0	0.0	24522.0	5576730.0
COPE-1116.fp2_r1_screen	5137.0	575.0	390.0	371.0	381.0	137.0	120.0	4.0	0.0	16771.0	2600937.0
COPE-1116.fp2_r2_screen	6965.0	2041.0	959.0	700.0	649.0	122.0	23.0	105.0	0.0	14422.0	2598837.0
COPE-1117.fp2_r1_screen	6041.0	1007.0	462.0	145.0	621.0	223.0	111.0	17.0	0.0	17793.0	2876830.0
COPE-1117.fp2_r2_screen	7426.0	3531.0	1199.0	1678.0	597.0	147.0	119.0	8.0	1.0	36682.0	2851862.0
COPE-1118.fp2_r1_screen	1317.0	277.0	143.0	70.0	59.0	24.0	17.0	0.0	0.0	8561.0	608886.0
COPE-1118.fp2_r2_screen	2247.0	835.0	414.0	431.0	72.0	34.0	1.0	2.0	0.0	10457.0	604861.0
COPE-1119.fp2_r1_screen	9558.0	1476.0	460.0	463.0	971.0	461.0	52.0	46.0	4.0	38011.0	4276346.0
COPE-1119.fp2_r2_screen	8901.0	2485.0	707.0	2786.0	2687.0	608.0	64.0	10.0	0.0	29792.0	4279808.0
COPE-1120.fp2_r1_screen	967.0	89.0	65.0	42.0	19.0	5.0	14.0	0.0	0.0	3879.0	324780.0
COPE-1120.fp2_r2_screen	1092.0	321.0	172.0	128.0	46.0	3.0	0.0	2.0	0.0	4537.0	323559.0
COPE-1121.fp2_r1_screen	10178.0	1469.0	660.0	295.0	998.0	202.0	423.0	10.0	1.0	37731.0	5197130.0
COPE-1121.fp2_r2_screen	15168.0	3266.0	1725.0	2166.0	951.0	108.0	34.0	124.0	0.0	26325.0	5199230.0
COPE-1122.fp2_r1_screen	5201.0	387.0	520.0	245.0	389.0	85.0	78.0	7.0	0.0	15013.0	2310440.0
COPE-1122.fp2_r2_screen	6678.0	2523.0	677.0	1339.0	474.0	314.0	19.0	3.0	0.0	11530.0	2308808.0
COPE-1123.fp2_r1_screen	1059.0	189.0	126.0	154.0	39.0	24.0	7.0	0.0	0.0	4994.0	587269.0
COPE-1123.fp2_r2_screen	1188.0	1528.0	185.0	495.0	207.0	28.0	37.0	0.0	0.0	16643.0	573550.0
COPE-1124.fp2_r1_screen	787.0	191.0	91.0	51.0	45.0	11.0	15.0	1.0	0.0	4684.0	504996.0
COPE-1124.fp2_r2_screen	1170.0	2284.0	63.0	384.0	180.0	8.0	4.0	2.0	0.0	10976.0	495801.0
COPE-1125.fp2_r1_screen	5576.0	463.0	531.0	300.0	286.0	275.0	132.0	22.0	0.0	25912.0	2734811.0
COPE-1125.fp2_r2_screen	7464.0	3577.0	1045.0	1034.0	613.0	449.0	27.0	1.0	0.0	21225.0	2732873.0
COPE-1126.fp2_r1_screen	12303.0	2365.0	1470.0	994.0	1222.0	249.0	1170.0	79.0	1.0	46390.0	6980798.0
COPE-1126.fp2_r2_screen	15697.0	5314.0	2154.0	3779.0	1111.0	264.0	52.0	12.0	3.0	39266.0	6979389.0
COPE-1127.fp2_r1_screen	2011.0	189.0	49.0	153.0	91.0	206.0	23.0	3.0	0.0	5055.0	762472.0
COPE-1127.fp2_r2_screen	2122.0	912.0	74.0	500.0	190.0	101.0	19.0	1.0	2.0	7325.0	759006.0
COPE-1128.fp2_r1_screen	7794.0	903.0	411.0	479.0	416.0	256.0	453.0	2.0	0.0	34418.0	4860412.0
COPE-1128.fp2_r2_screen	13413.0	3481.0	928.0	1321.0	1163.0	362.0	31.0	11.0	0.0	24912.0	4859922.0
COPE-1129.fp2_r1_screen	886.0	153.0	54.0	95.0	57.0	22.0	18.0	2.0	0.0	4212.0	464501.0
COPE-1129.fp2_r2_screen	1261.0	3443.0	65.0	307.0	214.0	8.0	4.0	2.0	0.0	8279.0	456417.0
COPE-1130.fp2_r1_screen	980.0	154.0	52.0	69.0	75.0	343.0	11.0	5.0	0.0	4400.0	590796.0
COPE-1130.fp2_r2_screen	1522.0	483.0	100.0	434.0	79.0	324.0	15.0	1.0	0.0	5638.0	588289.0
COPE-1131.fp2_r1_screen	6797.0	645.0	202.0	323.0	342.0	200.0	184.0	16.0	0.0	22752.0	2964776.0
COPE-1131.fp2_r2_screen	9907.0	2941.0	1274.0	764.0	631.0	251.0	22.0	14.0	2.0	17153.0	2963278.0
COPE-1132.fp2_r1_screen	3447.0	606.0	253.0	206.0	124.0	26.0	75.0	2.0	0.0	13455.0	1635745.0
COPE-1132.fp2_r2_screen	3677.0	8674.0	287.0	1559.0	3057.0	29.0	90.0	17.0	0.0	48603.0	1587946.0
COPE-1133.fp2_r1_screen	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	1586.0
COPE-1133.fp2_r2_screen	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	28.0	1570.0
COPE-1134.fp2_r1_screen	387.0	41.0	16.0	8.0	14.0	32.0	8.0	0.0	0.0	1724.0	185163.0
COPE-1134.fp2_r2_screen	508.0	206.0	87.0	150.0	43.0	34.0	1.0	0.0	0.0	1595.0	184769.0
COPE-1135.fp2_r1_screen	4404.0	879.0	153.0	304.0	246.0	204.0	109.0	6.0	0.0	12258.0	1915068.0
COPE-1135.fp2_r2_screen	4532.0	1789.0	331.0	1065.0	584.0	100.0	35.0	13.0	0.0	24230.0	1900952.0
COPE-1136.fp2_r1_screen	8633.0	764.0	204.0	671.0	506.0	496.0	149.0	12.0	2.0	28103.0	4122477.0
COPE-1136.fp2_r2_screen	10726.0	3277.0	952.0	1059.0	1313.0	495.0	58.0	8.0	0.0	19571.0	4124558.0
COPE-1137.fp2_r1_screen	804.0	172.0	88.0	58.0	64.0	7.0	33.0	0.0	0.0	5658.0	464616.0
COPE-1137.fp2_r2_screen	1306.0	2002.0	73.0	397.0	251.0	11.0	1.0	0.0	0.0	10717.0	456742.0
COPE-1138.fp2_r1_screen	8240.0	1834.0	217.0	253.0	1308.0	1382.0	87.0	24.0	0.0	43099.0	5370850.0
COPE-1138.fp2_r2_screen	16096.0	4432.0	629.0	4416.0	1698.0	953.0	102.0	14.0	0.0	49271.0	5349683.0
COPE-1139.fp2_r1_screen	5146.0	704.0	208.0	248.0	211.0	240.0	130.0	6.0	1.0	13185.0	2115929.0
COPE-1139.fp2_r2_screen	5181.0	1528.0	262.0	399.0	629.0	166.0	55.0	4.0	0.0	12496.0	2115288.0
COPE-1140.fp2_r1_screen	2823.0	234.0	105.0	169.0	557.0	44.0	79.0	6.0	1.0	10534.0	1658059.0
COPE-1140.fp2_r2_screen	4367.0	2310.0	188.0	712.0	430.0	501.0	21.0	34.0	0.0	10505.0	1653543.0
COPE-1141.fp2_r1_screen	1838.0	429.0	198.0	67.0	122.0	34.0	29.0	5.0	0.0	10278.0	1384761.0
COPE-1141.fp2_r2_screen	2793.0	2349.0	181.0	1061.0	333.0	108.0	42.0	5.0	1.0	21083.0	1369805.0
COPE-1142.fp2_r1_screen	6896.0	694.0	188.0	446.0	448.0	182.0	186.0	16.0	0.0	22003.0	2792438.0
COPE-1142.fp2_r2_screen	7671.0	2043.0	744.0	1290.0	1154.0	571.0	26.0	8.0	0.0	20658.0	2789332.0
COPE-1143.fp2_r1_screen	3182.0	575.0	70.0	345.0	492.0	81.0	136.0	15.0	0.0	9014.0	1642021.0
COPE-1143.fp2_r2_screen	3484.0	1384.0	420.0	1016.0	440.0	106.0	20.0	51.0	0.0	21396.0	1627614.0
COPE-1144.fp2_r1_screen	2753.0	424.0	209.0	255.0	191.0	486.0	74.0	2.0	2.0	8937.0	1281058.0
COPE-1144.fp2_r2_screen	3894.0	1186.0	369.0	656.0	149.0	513.0	5.0	0.0	0.0	7467.0	1280152.0
COPE-1145.fp2_r1_screen	5270.0	727.0	293.0	209.0	355.0	264.0	127.0	14.0	0.0	15409.0	2495956.0
COPE-1145.fp2_r2_screen	6675.0	1940.0	319.0	618.0	379.0	276.0	23.0	3.0	1.0	14953.0	2493437.0
COPE-1146.fp2_r1_screen	12024.0	1699.0	694.0	639.0	1823.0	213.0	383.0	51.0	6.0	32080.0	5927647.0
COPE-1146.fp2_r2_screen	12303.0	3507.0	1073.0	1764.0	1125.0	111.0	46.0	19.0	0.0	28468.0	5928843.0
COPE-1147.fp2_r1_screen	43.0	9.0	2.0	1.0	5.0	16.0	0.0	0.0	0.0	121.0	28732.0
COPE-1147.fp2_r2_screen	62.0	38.0	4.0	23.0	12.0	16.0	0.0	0.0	0.0	282.0	28492.0
COPE-1148.fp2_r1_screen	2329.0	641.0	395.0	267.0	163.0	37.0	34.0	2.0	0.0	9546.0	1493696.0
COPE-1148.fp2_r2_screen	4277.0	3972.0	349.0	1106.0	453.0	36.0	18.0	2.0	1.0	39069.0	1457827.0
COPE-1149.fp2_r1_screen	2624.0	458.0	192.0	306.0	282.0	66.0	44.0	3.0	0.0	7630.0	1322207.0
COPE-1149.fp2_r2_screen	2699.0	1202.0	308.0	706.0	183.0	115.0	11.0	30.0	0.0	12753.0	1315805.0
COPE-1150.fp2_r1_screen	1237.0	132.0	8.0	37.0	28.0	20.0	38.0	0.0	1.0	5635.0	468592.0
COPE-1150.fp2_r2_screen	1601.0	577.0	215.0	152.0	126.0	32.0	6.0	0.0	0.0	5759.0	467260.0
COPE-1151.fp2_r1_screen	187.0	76.0	304.0	26.0	4.0	4.0	53.0	0.0	0.0	4636.0	187051.0
COPE-1151.fp2_r2_screen	631.0	460.0	288.0	92.0	7.0	79.0	0.0	2.0	0.0	4616.0	186166.0
COPE-1152.fp2_r1_screen	7880.0	691.0	354.0	196.0	608.0	141.0	260.0	2.0	0.0	17183.0	3112276.0
COPE-1152.fp2_r2_screen	7854.0	2617.0	900.0	704.0	896.0	175.0	20.0	17.0	0.0	18213.0	3108195.0
COPE-1153.fp2_r1_screen	582.0	104.0	57.0	83.0	43.0	5.0	9.0	2.0	0.0	3606.0	357640.0
COPE-1153.fp2_r2_screen	1072.0	1509.0	76.0	172.0	145.0	10.0	3.0	0.0	0.0	8602.0	350542.0
COPE-1154.fp2_r1_screen	10210.0	1043.0	435.0	705.0	1032.0	755.0	136.0	24.0	1.0	41422.0	4879002.0
COPE-1154.fp2_r2_screen	13004.0	3869.0	573.0	2890.0	1886.0	472.0	61.0	29.0	0.0	31499.0	4880482.0
COPE-1155.fp2_r1_screen	2555.0	373.0	173.0	56.0	277.0	225.0	29.0	3.0	0.0	9020.0	1186380.0
COPE-1155.fp2_r2_screen	2377.0	960.0	207.0	591.0	364.0	40.0	42.0	1.0	0.0	7649.0	1186860.0
COPE-1156.fp2_r1_screen	5881.0	942.0	493.0	449.0	613.0	460.0	131.0	20.0	1.0	19770.0	2736621.0
COPE-1156.fp2_r2_screen	7257.0	2047.0	167.0	1194.0	1372.0	386.0	93.0	4.0	0.0	10710.0	2742151.0
COPE-1157.fp2_r1_screen	1133.0	116.0	128.0	59.0	192.0	259.0	12.0	4.0	1.0	7639.0	899267.0
COPE-1157.fp2_r2_screen	2009.0	1556.0	280.0	295.0	448.0	13.0	9.0	15.0	0.0	4827.0	899358.0
COPE-1158.fp2_r1_screen	101.0	24.0	4.0	6.0	8.0	40.0	0.0	1.0	0.0	271.0	41281.0
COPE-1158.fp2_r2_screen	138.0	51.0	10.0	48.0	22.0	52.0	0.0	1.0	0.0	313.0	41101.0
COPE-1159.fp2_r1_screen	10597.0	1314.0	433.0	844.0	781.0	656.0	196.0	8.0	1.0	37102.0	4669119.0
COPE-1159.fp2_r2_screen	11950.0	3554.0	1059.0	1466.0	954.0	86.0	59.0	4.0	0.0	33272.0	4668647.0
COPE-1160.fp2_r1_screen	8960.0	1679.0	532.0	703.0	1480.0	369.0	221.0	14.0	1.0	26514.0	4506944.0
COPE-1160.fp2_r2_screen	10507.0	3681.0	1188.0	1722.0	1646.0	81.0	44.0	8.0	1.0	37510.0	4491029.0
COPE-1161.fp2_r1_screen	12651.0	1409.0	413.0	440.0	778.0	1149.0	252.0	7.0	1.0	42978.0	6263874.0
COPE-1161.fp2_r2_screen	22016.0	4804.0	2165.0	1138.0	1258.0	221.0	55.0	18.0	0.0	30933.0	6261344.0
COPE-1162.fp2_r1_screen	573.0	98.0	436.0	0.0	15.0	1.0	3.0	0.0	0.0	4350.0	221732.0
COPE-1162.fp2_r2_screen	1258.0	831.0	353.0	116.0	14.0	41.0	0.0	4.0	0.0	5154.0	219437.0
COPE-1163.fp2_r1_screen	364.0	47.0	22.0	21.0	8.0	53.0	1.0	1.0	0.0	1767.0	169415.0
COPE-1163.fp2_r2_screen	528.0	820.0	30.0	117.0	51.0	66.0	5.0	0.0	0.0	3105.0	166977.0
COPE-1164.fp2_r1_screen	130.0	20.0	12.0	16.0	18.0	18.0	3.0	2.0	0.0	484.0	56415.0
COPE-1164.fp2_r2_screen	149.0	178.0	40.0	21.0	26.0	13.0	0.0	0.0	0.0	767.0	55924.0
COPE-1165.fp2_r1_screen	561.0	40.0	22.0	29.0	13.0	2.0	12.0	2.0	0.0	2604.0	229640.0
COPE-1165.fp2_r2_screen	687.0	328.0	101.0	466.0	49.0	43.0	0.0	1.0	0.0	3100.0	228150.0
COPE-1166.fp2_r1_screen	3544.0	375.0	547.0	168.0	192.0	55.0	24.0	0.0	1.0	14255.0	1956175.0
COPE-1166.fp2_r2_screen	4584.0	2295.0	418.0	1177.0	756.0	162.0	13.0	10.0	0.0	14092.0	1951829.0
COPE-1167.fp2_r1_screen	13792.0	3003.0	1486.0	251.0	856.0	452.0	210.0	3.0	8.0	30836.0	4938986.0
COPE-1167.fp2_r2_screen	12705.0	4720.0	1898.0	3434.0	718.0	772.0	62.0	6.0	0.0	25584.0	4939984.0
COPE-1168.fp2_r1_screen	6143.0	988.0	340.0	172.0	262.0	182.0	55.0	10.0	0.0	18490.0	2900966.0
COPE-1168.fp2_r2_screen	5120.0	2328.0	997.0	1361.0	586.0	95.0	16.0	22.0	1.0	18751.0	2898331.0
COPE-1169.fp2_r1_screen	17270.0	2521.0	354.0	1256.0	1444.0	700.0	315.0	11.0	0.0	40012.0	7541183.0
COPE-1169.fp2_r2_screen	16449.0	4829.0	899.0	4124.0	1829.0	403.0	77.0	12.0	0.0	55034.0	7521410.0
COPE-1170.fp2_r1_screen	1681.0	187.0	112.0	259.0	124.0	47.0	88.0	5.0	0.0	6301.0	845860.0
COPE-1170.fp2_r2_screen	2541.0	782.0	296.0	424.0	146.0	31.0	5.0	2.0	0.0	4662.0	845775.0
COPE-1171.fp2_r1_screen	3815.0	573.0	285.0	323.0	264.0	270.0	127.0	1.0	0.0	14739.0	1784569.0
COPE-1171.fp2_r2_screen	6175.0	1998.0	808.0	411.0	473.0	216.0	20.0	5.0	0.0	10471.0	1784389.0
COPE-1172.fp2_r1_screen	6208.0	1669.0	461.0	430.0	264.0	81.0	64.0	16.0	0.0	19765.0	3084751.0
COPE-1172.fp2_r2_screen	8910.0	10710.0	601.0	2060.0	962.0	63.0	15.0	35.0	3.0	54484.0	3035866.0
COPE-1173.fp2_r1_screen	12498.0	774.0	456.0	690.0	1279.0	968.0	222.0	22.0	0.0	47003.0	4343751.0
COPE-1173.fp2_r2_screen	10909.0	6622.0	1068.0	2599.0	1788.0	995.0	70.0	4.0	0.0	51317.0	4332291.0
COPE-1174.fp2_r1_screen	5661.0	1119.0	721.0	782.0	411.0	335.0	81.0	0.0	1.0	20728.0	3653977.0
COPE-1174.fp2_r2_screen	6811.0	2903.0	804.0	1719.0	782.0	620.0	43.0	1.0	0.0	23892.0	3646241.0
COPE-1175.fp2_r1_screen	1064.0	89.0	29.0	53.0	69.0	21.0	25.0	0.0	0.0	5149.0	382623.0
COPE-1175.fp2_r2_screen	1300.0	536.0	94.0	168.0	163.0	41.0	11.0	0.0	0.0	5431.0	381378.0
COPE-1176.fp2_r1_screen	2065.0	299.0	191.0	103.0	81.0	108.0	99.0	1.0	0.0	8408.0	1070020.0
COPE-1176.fp2_r2_screen	2610.0	1087.0	599.0	513.0	125.0	131.0	9.0	2.0	0.0	8766.0	1067533.0
COPE-1177.fp2_r1_screen	1297.0	218.0	37.0	27.0	82.0	66.0	53.0	1.0	2.0	4909.0	541759.0
COPE-1177.fp2_r2_screen	1506.0	672.0	160.0	392.0	177.0	29.0	19.0	3.0	0.0	7244.0	538249.0
COPE-1178.fp2_r1_screen	23617.0	4450.0	149.0	736.0	2588.0	921.0	819.0	26.0	0.0	38135.0	7072643.0
COPE-1178.fp2_r2_screen	18803.0	5664.0	1026.0	2214.0	2891.0	436.0	546.0	24.0	1.0	27691.0	7084788.0
COPE-1179.fp2_r1_screen	5996.0	522.0	375.0	259.0	119.0	213.0	105.0	2.0	1.0	15320.0	2522861.0
COPE-1179.fp2_r2_screen	6862.0	3653.0	473.0	3251.0	604.0	102.0	14.0	33.0	0.0	59090.0	2471691.0
COPE-1180.fp2_r1_screen	1085.0	87.0	94.0	126.0	138.0	37.0	51.0	1.0	0.0	4738.0	514691.0
COPE-1180.fp2_r2_screen	1908.0	464.0	283.0	390.0	37.0	80.0	2.0	0.0	0.0	3558.0	514326.0
COPE-1181.fp2_r1_screen	121.0	24.0	3.0	15.0	2.0	4.0	11.0	0.0	0.0	482.0	60595.0
COPE-1181.fp2_r2_screen	102.0	44.0	12.0	29.0	12.0	18.0	0.0	0.0	0.0	421.0	60619.0
COPE-1182.fp2_r1_screen	1218.0	109.0	6706.0	24.0	257.0	2.0	20.0	2.0	0.0	4937.0	640630.0
COPE-1182.fp2_r2_screen	2405.0	586.0	5571.0	386.0	121.0	6.0	3.0	20.0	0.0	13004.0	631803.0
COPE-1183.fp2_r1_screen	3730.0	374.0	143.0	431.0	266.0	43.0	83.0	1.0	0.0	21552.0	1345678.0
COPE-1183.fp2_r2_screen	5136.0	1728.0	550.0	726.0	380.0	108.0	24.0	1.0	0.0	21264.0	1342384.0
COPE-1184.fp2_r1_screen	4642.0	838.0	170.0	506.0	404.0	223.0	117.0	4.0	0.0	17348.0	2763334.0
COPE-1184.fp2_r2_screen	6449.0	2101.0	587.0	1473.0	425.0	260.0	46.0	2.0	0.0	19600.0	2756643.0
COPE-1185.fp2_r1_screen	7279.0	1244.0	1449.0	637.0	332.0	250.0	105.0	1.0	0.0	29536.0	3923531.0
COPE-1185.fp2_r2_screen	9160.0	22055.0	1195.0	3110.0	1438.0	30.0	87.0	10.0	0.0	97307.0	3829972.0
COPE-1186.fp2_r1_screen	3785.0	1339.0	422.0	155.0	222.0	109.0	39.0	7.0	1.0	18776.0	2865249.0
COPE-1186.fp2_r2_screen	6448.0	4686.0	793.0	2378.0	1137.0	111.0	28.0	1.0	0.0	66497.0	2808025.0
COPE-1187.fp2_r1_screen	561.0	62.0	16.0	65.0	77.0	10.0	26.0	0.0	0.0	2222.0	240008.0
COPE-1187.fp2_r2_screen	535.0	239.0	43.0	149.0	36.0	49.0	2.0	13.0	0.0	2143.0	239838.0
COPE-1188.fp2_r1_screen	16290.0	1926.0	286.0	1086.0	844.0	634.0	401.0	143.0	2.0	48346.0	7790443.0
COPE-1188.fp2_r2_screen	19258.0	5588.0	1244.0	1442.0	1944.0	516.0	167.0	19.0	0.0	38994.0	7791229.0
COPE-1189.fp2_r1_screen	983.0	133.0	23.0	115.0	63.0	52.0	10.0	1.0	0.0	5063.0	463816.0
COPE-1189.fp2_r2_screen	1327.0	566.0	77.0	285.0	119.0	47.0	15.0	1.0	0.0	4523.0	463299.0
COPE-1190.fp2_r1_screen	1085.0	166.0	68.0	91.0	160.0	69.0	19.0	0.0	0.0	7958.0	747498.0
COPE-1190.fp2_r2_screen	1750.0	704.0	69.0	484.0	772.0	85.0	14.0	0.0	0.0	8691.0	744545.0
COPE-1191.fp2_r1_screen	2644.0	150.0	147.0	114.0	166.0	112.0	8.0	0.0	0.0	6687.0	869576.0
COPE-1191.fp2_r2_screen	2958.0	1118.0	331.0	337.0	295.0	71.0	30.0	22.0	0.0	5394.0	869048.0
COPE-1192.fp2_r1_screen	248.0	90.0	3752.0	0.0	4.0	413.0	0.0	0.0	0.0	1668.0	28850.0
COPE-1192.fp2_r2_screen	924.0	88.0	4018.0	4.0	3.0	435.0	3.0	0.0	0.0	1874.0	27676.0
COPE-1193.fp2_r1_screen	974.0	218.0	49.0	54.0	41.0	25.0	11.0	0.0	0.0	6904.0	744047.0
COPE-1193.fp2_r2_screen	1511.0	1908.0	50.0	658.0	174.0	25.0	22.0	5.0	0.0	14757.0	733213.0
COPE-1194.fp2_r1_screen	12482.0	1840.0	426.0	1600.0	1467.0	380.0	389.0	72.0	2.0	34977.0	6331477.0
COPE-1194.fp2_r2_screen	15096.0	4926.0	1185.0	4382.0	1607.0	73.0	101.0	12.0	1.0	27529.0	6330200.0
COPE-1195.fp2_r1_screen	784.0	166.0	96.0	34.0	43.0	22.0	6.0	1.0	0.0	4471.0	451461.0
COPE-1195.fp2_r2_screen	1230.0	1667.0	116.0	399.0	153.0	1.0	10.0	0.0	0.0	8720.0	444788.0
COPE-1196.fp2_r1_screen	3634.0	869.0	439.0	180.0	128.0	19.0	19.0	12.0	0.0	16783.0	2302428.0
COPE-1196.fp2_r2_screen	5746.0	2904.0	553.0	1533.0	611.0	147.0	95.0	44.0	0.0	33928.0	2278950.0
COPE-1197.fp2_r1_screen	4592.0	705.0	186.0	413.0	326.0	285.0	121.0	6.0	0.0	14309.0	2502193.0
COPE-1197.fp2_r2_screen	5675.0	4027.0	277.0	925.0	399.0	97.0	17.0	3.0	1.0	16082.0	2495633.0
COPE-1198.fp2_r1_screen	767.0	168.0	37.0	72.0	49.0	45.0	12.0	0.0	0.0	4225.0	398720.0
COPE-1198.fp2_r2_screen	867.0	572.0	136.0	252.0	124.0	11.0	20.0	1.0	0.0	6503.0	395609.0
COPE-1199.fp2_r1_screen	11302.0	1307.0	91.0	341.0	849.0	1474.0	499.0	39.0	0.0	32964.0	5380613.0
COPE-1199.fp2_r2_screen	16775.0	3975.0	715.0	2265.0	1285.0	260.0	71.0	13.0	0.0	33823.0	5370297.0
COPE-1200.fp2_r1_screen	689.0	199.0	90.0	51.0	98.0	7.0	14.0	2.0	0.0	3725.0	404751.0
COPE-1200.fp2_r2_screen	1062.0	689.0	77.0	253.0	115.0	17.0	5.0	3.0	0.0	10806.0	396599.0
COPE-1201.fp2_r1_screen	3264.0	408.0	121.0	89.0	258.0	106.0	129.0	3.0	4.0	9424.0	1288645.0
COPE-1201.fp2_r2_screen	4302.0	1089.0	406.0	637.0	446.0	40.0	13.0	4.0	0.0	8042.0	1287472.0
COPE-1202.fp2_r1_screen	2893.0	666.0	202.0	77.0	164.0	120.0	122.0	5.0	0.0	13082.0	1698602.0
COPE-1202.fp2_r2_screen	3979.0	1303.0	642.0	876.0	334.0	25.0	4.0	2.0	0.0	12397.0	1696371.0
COPE-1203.fp2_r1_screen	3444.0	934.0	209.0	89.0	259.0	318.0	37.0	2.0	0.0	24721.0	2430063.0
COPE-1203.fp2_r2_screen	5759.0	2676.0	437.0	2023.0	952.0	123.0	40.0	3.0	0.0	45553.0	2402510.0
COPE-1204.fp2_r1_screen	354.0	27.0	12.0	78.0	6.0	9.0	2.0	0.0	0.0	6224.0	181820.0
COPE-1204.fp2_r2_screen	480.0	487.0	27.0	166.0	34.0	106.0	0.0	0.0	0.0	7430.0	179802.0
COPE-1205.fp2_r1_screen	3360.0	499.0	50.0	312.0	472.0	56.0	113.0	4.0	0.0	13407.0	1808988.0
COPE-1205.fp2_r2_screen	4726.0	1357.0	813.0	952.0	355.0	217.0	8.0	3.0	0.0	9477.0	1809353.0
COPE-1206.fp2_r1_screen	3528.0	302.0	52.0	117.0	237.0	57.0	107.0	11.0	1.0	10055.0	1558016.0
COPE-1206.fp2_r2_screen	3891.0	893.0	208.0	542.0	353.0	26.0	13.0	101.0	0.0	7497.0	1558959.0
COPE-1207.fp2_r1_screen	12035.0	1223.0	1928.0	484.0	830.0	205.0	158.0	3.0	0.0	32302.0	4678457.0
COPE-1207.fp2_r2_screen	13675.0	5141.0	2487.0	1238.0	1222.0	544.0	95.0	2.0	0.0	20982.0	4682239.0
COPE-1208.fp2_r1_screen	2870.0	387.0	119.0	235.0	506.0	97.0	114.0	6.0	2.0	10292.0	1610635.0
COPE-1208.fp2_r2_screen	3482.0	902.0	415.0	692.0	387.0	30.0	24.0	1.0	0.0	9182.0	1610148.0
COPE-1209.fp2_r1_screen	1890.0	250.0	287.0	128.0	139.0	138.0	22.0	0.0	0.0	7223.0	1122099.0
COPE-1209.fp2_r2_screen	2704.0	1735.0	518.0	397.0	271.0	212.0	14.0	0.0	0.0	9094.0	1117231.0
COPE-1210.fp2_r1_screen	5361.0	1838.0	249.0	569.0	534.0	591.0	65.0	5.0	3.0	20523.0	3349571.0
COPE-1210.fp2_r2_screen	6140.0	3939.0	816.0	2216.0	661.0	696.0	19.0	134.0	1.0	41813.0	3322874.0
COPE-1211.fp2_r1_screen	15816.0	1682.0	94.0	732.0	1353.0	801.0	931.0	24.0	0.0	26060.0	5674477.0
COPE-1211.fp2_r2_screen	15671.0	4920.0	156.0	596.0	946.0	235.0	671.0	6.0	0.0	15709.0	5683060.0
COPE-1212.fp2_r1_screen	1200.0	147.0	51.0	74.0	115.0	50.0	39.0	7.0	0.0	12367.0	607619.0
COPE-1212.fp2_r2_screen	1906.0	756.0	231.0	322.0	120.0	170.0	15.0	0.0	0.0	11649.0	606500.0
