file,mapped_reads
COPE_0921.fp2.repr.10.1-RG.bam,4355801
COPE_0922.fp2.repr.10.1-RG.bam,150320
COPE_0923.fp2.repr.10.1-RG.bam,158165
COPE_0924.fp2.repr.10.1-RG.bam,4732427
COPE_0925.fp2.repr.10.1-RG.bam,3010541
COPE_0926.fp2.repr.10.1-RG.bam,4965995
COPE_0927.fp2.repr.10.1-RG.bam,214791
COPE_0928.fp2.repr.10.1-RG.bam,2023287
COPE_0929.fp2.repr.10.1-RG.bam,1100793
COPE_0930.fp2.repr.10.1-RG.bam,920607
COPE_0931.fp2.repr.10.1-RG.bam,8703574
COPE_0932.fp2.repr.10.1-RG.bam,2203399
COPE_0933.fp2.repr.10.1-RG.bam,2094913
COPE_0934.fp2.repr.10.1-RG.bam,20326650
COPE_0935.fp2.repr.10.1-RG.bam,59256
COPE_0936.fp2.repr.10.1-RG.bam,3523088
COPE_0937.fp2.repr.10.1-RG.bam,1044774
COPE_0938.fp2.repr.10.1-RG.bam,282426
COPE_0939.fp2.repr.10.1-RG.bam,3037669
COPE_0940.fp2.repr.10.1-RG.bam,1179694
COPE_0941.fp2.repr.10.1-RG.bam,3782932
COPE_0942.fp2.repr.10.1-RG.bam,6100670
COPE_0943.fp2.repr.10.1-RG.bam,1202539
COPE_0944.fp2.repr.10.1-RG.bam,1316102
COPE_0945.fp2.repr.10.1-RG.bam,707354
COPE_0946.fp2.repr.10.1-RG.bam,5960
COPE_0947.fp2.repr.10.1-RG.bam,4057926
COPE_0948.fp2.repr.10.1-RG.bam,3910039
COPE_0949.fp2.repr.10.1-RG.bam,827003
COPE_0950.fp2.repr.10.1-RG.bam,96129
COPE_0951.fp2.repr.10.1-RG.bam,598972
COPE_0952.fp2.repr.10.1-RG.bam,3230669
COPE_0953.fp2.repr.10.1-RG.bam,66173
COPE_0954.fp2.repr.10.1-RG.bam,213507
COPE_0955.fp2.repr.10.1-RG.bam,257277
COPE_0956.fp2.repr.10.1-RG.bam,2346161
COPE_0957.fp2.repr.10.1-RG.bam,15363
COPE_0958.fp2.repr.10.1-RG.bam,4954591
COPE_0960.fp2.repr.10.1-RG.bam,5738789
COPE_0961.fp2.repr.10.1-RG.bam,1080225
COPE_0962.fp2.repr.10.1-RG.bam,739911
COPE_0963.fp2.repr.10.1-RG.bam,672398
COPE_0964.fp2.repr.10.1-RG.bam,1006649
COPE_0965.fp2.repr.10.1-RG.bam,1972576
COPE_0966.fp2.repr.10.1-RG.bam,1340287
COPE_0967.fp2.repr.10.1-RG.bam,1407088
COPE_0968.fp2.repr.10.1-RG.bam,526520
COPE_0969.fp2.repr.10.1-RG.bam,97794
COPE_0970.fp2.repr.10.1-RG.bam,4197899
COPE_0971.fp2.repr.10.1-RG.bam,3933996
COPE_0972.fp2.repr.10.1-RG.bam,1903307
COPE_0973.fp2.repr.10.1-RG.bam,5225488
COPE_0974.fp2.repr.10.1-RG.bam,1543470
COPE_0975.fp2.repr.10.1-RG.bam,3994619
COPE_0976.fp2.repr.10.1-RG.bam,1415723
COPE_0977.fp2.repr.10.1-RG.bam,2396263
COPE_0978.fp2.repr.10.1-RG.bam,67283
COPE_0979.fp2.repr.10.1-RG.bam,243089
COPE_0980.fp2.repr.10.1-RG.bam,4713255
COPE_0981.fp2.repr.10.1-RG.bam,3143645
COPE_0982.fp2.repr.10.1-RG.bam,4291489
COPE_0983.fp2.repr.10.1-RG.bam,3425536
COPE_0984.fp2.repr.10.1-RG.bam,42301
COPE_0985.fp2.repr.10.1-RG.bam,2748399
COPE_0986.fp2.repr.10.1-RG.bam,7832
COPE_0987.fp2.repr.10.1-RG.bam,6511023
COPE_0988.fp2.repr.10.1-RG.bam,2822478
COPE_0989.fp2.repr.10.1-RG.bam,1681638
