prior,Indiv,Z,hybrid_class,C1,C2,C3,C4,C5,mean_posterior_probability,sd_posterior_probability,cv_posterior_probability
Jeffreys,COPE_0707.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0707.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0707.fp2.repr,NA,a_bx,1.7e-4,1.7e-4,1.7e-4,1.7e-4,1.7e-4,1.7e-4,0,0
Jeffreys,COPE_0707.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0708.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0708.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0708.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0708.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0708.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0708.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0709.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0709.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0709.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0709.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0709.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0709.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0710.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0710.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0710.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0710.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0710.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0710.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0711.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0711.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0711.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0711.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0711.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0711.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0712.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0712.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0712.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0712.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0712.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0712.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0713.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0713.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0713.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0713.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0713.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0713.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0715.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0715.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0715.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0715.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0715.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0715.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0716.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0716.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0716.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0716.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0716.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0716.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0717.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0717.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0717.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0717.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0717.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0717.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0718.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0718.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0718.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0718.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0718.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0718.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0719.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0719.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0719.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0719.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0719.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0719.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0720.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0720.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0720.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0720.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0720.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0720.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0721.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0721.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0721.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0721.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0721.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0721.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0722.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0722.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0722.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0722.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0722.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0722.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0723.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0723.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0723.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0723.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0723.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0723.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0724.fp2.repr,NA,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0724.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0724.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0724.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0724.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0724.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0725.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0725.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0725.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0725.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0725.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0725.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0726.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0726.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0726.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0726.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0726.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0726.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0727.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0727.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0727.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0727.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0727.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0727.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0728.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0728.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0728.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0728.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0728.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0728.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0729.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0729.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0729.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0729.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0729.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0729.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0730.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0730.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0730.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0730.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0730.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0730.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0731.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0731.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0731.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0731.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0731.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0731.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0732.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0732.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0732.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0732.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0732.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0732.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0734.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0734.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0734.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0734.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0734.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0734.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0735.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0735.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0735.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0735.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0735.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0735.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0736.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0736.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0736.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0736.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0736.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0736.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0737.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0737.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0737.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0737.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0737.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0737.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0738.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0738.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0738.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0738.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0738.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0738.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0739.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0739.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0739.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0739.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0739.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0739.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0740.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0740.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0740.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0740.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0740.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0740.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0741.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0741.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0741.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0741.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0741.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0741.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0742.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0742.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0742.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0742.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0742.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0742.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0743.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0743.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0743.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0743.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0743.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0743.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0744.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0744.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0744.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0744.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0744.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0744.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0745.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0745.fp2.repr,NA,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0745.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0745.fp2.repr,NA,F2,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0,0
Jeffreys,COPE_0745.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0745.fp2.repr,NA,b_bx,1e-5,1e-5,1e-5,1e-5,1e-5,1e-5,0,0
Jeffreys,COPE_0746.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0746.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0746.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0746.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0746.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0746.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0747.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0747.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0747.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0747.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0747.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0747.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0748.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0748.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0748.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0748.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0748.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0748.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0749.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0749.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0749.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0749.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0749.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0749.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0750.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0750.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0750.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0750.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0750.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0750.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0751.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0751.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0751.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0751.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0751.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0751.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0752.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0752.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0752.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0752.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0752.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0752.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0753.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0753.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0753.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0753.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0753.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0753.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0754.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0754.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0754.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0754.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0754.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0754.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0755.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0755.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0755.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0755.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0755.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0755.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0756.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0756.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0756.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0756.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0756.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0756.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0757.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0757.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0757.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0757.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0757.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0757.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0758.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0758.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0758.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0758.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0758.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0758.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0759.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0759.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0759.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
